In order to enable the promotion of all Form 3 students to Form 4 in the school , the school altered the class structure to a symmetrical one .	complex
Glasses can also protect the eyes .	simple
The use of medial caps for compound identifiers is recommended by the coding style guidelines of many organizations or software projects .	simple
The water , having been separated from the air , leaves the camera aeolis at the same speed as it enters .	complex
The tombstones usually have some inscriptions .	complex
They are similar in size but slightly smaller than the herring gull .	complex
China also has a variety of forest types .	simple
Psyche is massive enough that its perturbations on other asteroids can be measured , which enables a mass measurement .	complex
Australian Mists are medium-sized short - haired cats , with a round head and large eyes .	simple
Arns was killed in the 2010 Haiti earthquake while speaking to a church group .	simple
There is a photographer 's studio over there .	simple
The lower part of the trap contains glands which absorb nutrients from captured prey .	complex
Caramel sauce is made from heating water and caster sugar at a low to medium temperature .	simple
Much debate exists among taxonomists about which races of pocket gophers should be recognized as full species , and the following list cannot be regarded as definitive .	complex
When yerba mate is harvested , the branches are often dried by a wood fire , imparting a smoky flavor .	complex
This species may be seen flying from April-October in the south .	simple
Upon release , the song received generally positive reviews from critics .	simple
For example , a person had to choose between two stocks .	simple
Pear trees are usually productive for 50 to 75 years though some still produce fruit after 100 years .	simple
Agent 47 can take on hard tasks and perform physical tasks more efficiently than any average human .	simple
A strong tropical wave moved off the coast of Africa late on August 20 , and almost convective banding and a broad circulation .	complex
The movie got very bad reviews from movie critics .	simple
The basic economical activity of this department is cattle raising .	simple
Healthy gums usually have no reaction to normal disturbance such as brushing or periodontal probing .	complex
